Time;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
77474;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77538;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77554;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77609;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77620;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
77656;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78439;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
78668;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79194;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79240;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79291;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79388;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79570;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
79771;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79930;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
79934;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80313;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80317;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80681;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80692;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
80916;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81045;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81296;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81452;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
81819;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
81952;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82267;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82436;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
82642;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
82950;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83102;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83112;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83544;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
83587;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84519;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84684;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
84903;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
85932;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86091;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86318;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86405;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
86411;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87057;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
87090;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87117;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87338;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87349;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
87861;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88189;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88224;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88410;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88617;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
88763;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
88867;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89568;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89612;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
89902;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90059;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
90417;POLICY1_IOT;TASK_CONCLUDED;11000;0;12500;0;11300
90876;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91000;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91327;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91330;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91362;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91605;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
91696;POLICY1_IOT;TASK_CONCLUDED;7040;0;25000;0;10632
